Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
North Carolina,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,115754709.0,120936223.0,131824817.0,140620670.0,149734601.0,160530377.0,171935317.0,184820214.0,197751256.0,207864019.0,221218690.0,227904776.0,231273894.0,240333313.0,261816800.0,280648703.0,304185004.0,328369034.0,351987808.0,338669437.0,337729995.0,352009519.0,376200549.0,372140736.0,391300375.0,409338338.0,426188736.0
North Carolina,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,17370.0,17826.0,19113.0,19967.0,20833.0,21857.0,22923.0,24138.0,25323.0,26149.0,27373.0,27759.0,27777.0,28535.0,30611.0,32238.0,34112.0,36013.0,37810.0,35840.0,35331.0,36474.0,38600.0,37813.0,39388.0,40790.0,42002.0
North Carolina,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,102022657.0,107089385.0,117112337.0,124695940.0,132269069.0,141428236.0,150958994.0,161492208.0,171482331.0,180501740.0,191503616.0,197763644.0,204799377.0,215074647.0,235629583.0,250244333.0,269940349.0,290154781.0,314146281.0,309010133.0,306690291.0,315943140.0,339305148.0,331761956.0,348685845.0,363003568.0,379156092.0
North Carolina,AAN,Per Capita Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. This measure of income is calculated as the disposable personal income of the residents of a given area divided by the resident population of the area. In computing disposable per capita personal income, BEA uses the Census Bureau's annual midyear population estimates.",U. S. Bureau of Economic Analysis (BEA),dollars,dollars,15309.0,15785.0,16980.0,17705.0,18403.0,19256.0,20126.0,21091.0,21959.0,22706.0,23696.0,24088.0,24597.0,25536.0,27549.0,28746.0,30272.0,31822.0,33745.0,32701.0,32084.0,32737.0,34814.0,33710.0,35099.0,36173.0,37367.0
North Carolina,ABA,People in Poverty,"The percentage of people who are below poverty. Following the Office of Management and Budget's (OMB) Statistical Policy Directive 14, the Census Bureau uses a set of money income thresholds that vary by family size and composition to determine who is in poverty. If a family's total income is less than the family's threshold, then that family and every individual in it is considered in poverty. The official poverty thresholds do not vary geographically, but they are updated for inflation using Consumer Price Index (CPI-U). The official poverty definition uses money income before taxes and does not include capital gains or noncash benefits (such as public housing, Medicaid, and food stamps).",U. S. Census Bureau,Percent,Percent,,,,,,,,,,,,,14.8,15.0,15.1,14.9,14.7,14.3,14.6,16.9,17.4,15.4,17.2,18.6,,,
North Carolina,ABB,Violent Crime,"The violent crime figures include the offenses of murder, rape (legacy definition), robbery, and aggravated assault","Federal Bureau of Investigation (FBI), U. S. Department of Justice","Rate per 100,000 Inhabitants","Rate per 100,000 Inhabitants",623.5,658.4,681.0,679.3,655.0,646.4,588.1,607.0,579.4,542.1,497.6,493.1,471.0,454.1,447.8,469.0,475.2,466.1,467.6,404.5,362.7,346.3,353.4,336.6,,,
North Carolina,ABK,Birth Rate,Birth rates are calculated as the number of births divided by total resident population in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",per 1000 population,per 1000 population,,,,,,,,,,,,,,14.05,14.01,14.14,14.34,14.3712,14.0544,13.4234,12.831,12.4673,12.2877,12.0838,,,
North Carolina,ABL,Fertility Rate,Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Per 1000 females,Per 1000 females,,,,,,,,,,,,,,65.14,65.55,66.59,68.12,68.6051,67.6644,65.1474,62.7645,61.4769,61.0357,60.3569,,,
North Carolina,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,454.77,471.27,474.255,469.926,469.469,490.848,503.02,500.542,503.61699999999996,496.798,501.986,485.42400000000004,476.356,,,,,
North Carolina,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,875.5421,893.6788,863.9823,865.0644,872.1756,846.2845,857.3752,837.8798,834.0172,830.1565,816.0904,826.1039,827.6746,840.3974,846.1463,,,
North Carolina,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,945.5188,932.4554,847.5146,823.3597,839.7481,898.3798,902.4624,837.6513,867.3947,834.3182,802.7826,695.6606,720.4789999999999,736.377,695.0884,,,
North Carolina,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,35.2794,33.7909,32.3234,30.1923,32.3893,30.2425,29.9973,29.7043,29.4632,29.3301,28.8827,30.273000000000003,24.2741,26.4214,27.6087,,,
North Carolina,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,155.852,175.803,198.90599999999998,219.458,247.6,214.85,201.02200000000002,223.435,284.245,274.387,272.015,269.324,297.182,311.481,339.144,359.11699999999996,379.55199999999996,337.83099999999996,406.792,437.539,440.964,567.696,518.823,496.469,,,
North Carolina,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,481.376,540.131,382.285,343.42800000000005,402.594,326.236,243.032,220.56099999999998,246.25099999999998,244.39700000000002,220.52,202.081,186.667,179.797,177.89,173.576,195.472,183.93,173.187,147.85399999999998,147.984,180.75099999999998,146.82,140.134,,,
North Carolina,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,25.9753,29.5684,35.8986,27.5032,23.2629,15.4125,14.0254,9.4164,9.2584,5.837000000000001,5.976,5.4228,3.3533,1.808,2.2479,3.1555,3.489,3.5647,3.112,6.1721,4.1529,4.4634,3.5582,4.1427,,,
North Carolina,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,74.19584051,,,,,,,,,81.9444,,83.0853,83.2491,83.9608,86.7366,,
North Carolina,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,22.5,,,,,,,,,26.413,,26.7159,27.3049,28.259,18.5864,,
North Carolina,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,1086871.0,,,,,1183090.0,,,,,1293638.0,1315363.0,1335954.0,1360209.0,1385754.0,1416436.0,1444481.0,1489492.0,1488645.0,1483397.0,1490605.0,1507864.0,1518465.0,1530857.0,1536900.0,1544000.0,1549300.0
